CREDIT	INCOME
38588 	15300 
289826 	20400 
217189 	34680 
55988 	18360 
175733 	10200 
68824 	0 
187363 	23460 
79765 	22950 
179882 	0 
287900 	0 
534481 	25500 
155444 	25500 
102596 	5100 
58969 	0 
30316 	15300 
184118 	35700 
65444 	17340 
633870 	122400 
379300 	25500 
2143124 	81600 
338700 	91800 
3885400 	306000 
350900 	40800 
28778 	20400 
326000 	0 
368101 	32640 
354267 	0 
34301 	10200 
209622 	0 
467459 	61200 
113625 	25500 
599068 	26362 
52205 	35868 
63224 	40800 
148353 	25500 
195568 	63641 
138158 	35700 
71611 	32640 
50000 	13260 
267650 	45900 
282585 	40800 
600000 	0 
287867 	0 
150000 	25500 
95258 	25500 
160688 	26520 
623400 	66300 
103520 	23664 
291948 	51000 
274208 	30600 
211474 	53040 
25000 	20400 
44632 	25240 
160000 	35700 
73395 	15300 
431529 	102000 
312439 	17107 
60566 	25500 
62151 	20400 
102588 	8160 
62000 	0 
325954 	43802 
257625 	25500 
157250 	16320 
69794 	66300 
256737 	77813 
64261 	51000 
142111 	13260 
131413 	75166 
599879 	48960 
40125 	19380 
164200 	142800 
166007 	15300 
45125 	18360 
291214 	20400 
268054 	27948 
71000 	6107 
20000 	0 
242222 	15300 
107049 	25500 
4909341 	35700 
189306 	37319 
139100 	20400 
160000 	12750 
30000 	20400 
516000 	25500 
93852 	25500 
405000 	45900 
300900 	56100 
471500 	25500 
159009 	30600 
120200 	20400 
136353 	0 
15750 	20400 
70500 	25500 
558620 	56468 
31056 	20400 
62118 	40800 
322205 	61200 
120000 	32640 
959630 	51000 
120000 	20400 
49008 	40800 
120000 	40800 
65685 	12750 
422962 	20400 
31546 	20400 
104451 	40800 
610890 	56636 
94667 	30600 
326400 	18943 
134600 	18360 
64556 	45900 
558706 	68340 
30675 	30600 
545000 	61200 
100947 	51000 
103519 	25500 
585000 	86743 
507489 	40800 
447861 	40800 
109081 	30600 
243412 	0 
568414 	42840 
66904 	12240 
150000 	18360 
150000 	11195 
192951 	10200 
62580 	61200 
115593 	23460 
226556 	40800 
531647 	102000 
336923 	37740 
42000 	30600 
1186695 	56100 
405251 	71400 
415000 	45900 
428900 	38760 
100000 	22440 
619770 	66300 
184757 	40800 
395599 	45900 
80000 	25500 
439300 	71400 
612900 	204000 
235922 	130560 
69778 	45186 
37600 	9700 
236353 	49980 
300000 	25500 
126449 	31620 
600000 	168300 
200941 	30600 
488364 	30600 
143867 	45900 
31692 	13260 
237889 	0 
29882 	0 
124200 	0 
17647 	25500 
135564 	51000 
50300 	45900 
275900 	40800 
469984 	40800 
366733 	21420 
289176 	30600 
137176 	40800 
87681 	30600 
345250 	0 
85297 	36722 
61474 	30600 
219400 	15300 
615000 	32640 
50787 	38158 
600000 	51000 
276018 	14007 
144950 	58386 
515000 	71400 
100000 	23154 
300749 	40800 
193418 	15300 
139429 	32538 
2447650 	22800 
600000 	234677 
28327 	12240 
379875 	30600 
476002 	30600 
143296 	19380 
230000 	81600 
180875 	40800 
147068 	16320 
183886 	71400 
71400 	0 
105374 	20400 
230000 	61200 
39900 	25500 
258000 	24480 
582750 	51000 
189939 	12380 
270344 	71400 
343886 	45900 
109081 	25500 
163934 	29532 
75714 	0 
103053 	24480 
121328 	11934 
206900 	0 
50000 	0 
450900 	30600 
410900 	23523 
60289 	20400 
309021 	25500 
723900 	51000 
252000 	38760 
52972 	18360 
130900 	39780 
100000 	30600 
53579 	0 
426742 	40800 
84052 	33660 
421210 	39836 
260419 	51000 
615000 	56100 
917806 	15300 
127625 	40800 
600000 	81600 
47000 	31775 
384684 	25500 
55250 	30600 
265000 	26520 
214000 	17340 
575362 	53040 
368118 	88740 
500000 	30600 
365554 	61200 
348500 	35700 
453938 	0 
144100 	20400 
198750 	40800 
204809 	20187 
334140 	30600 
1000000 	104040 
716944 	96900 
600000 	61200 
73684 	27946 
577000 	35700 
82281 	61200 
420450 	25500 
480000 	42840 
663086 	53040 
270000 	122400 
600000 	61200 
261000 	30600 
85000 	0 
121765 	7966 
92443 	30600 
419867 	30600 
75000 	20069 
286400 	51000 
54000 	6732 
215500 	26520 
153467 	43350 
207900 	12240 
200000 	26768 
131900 	36793 
190513 	70105 
481091 	25500 
328000 	51000 
244600 	25500 
532159 	0 
69120 	17340 
71647 	17340 
383836 	45900 
150991 	30600 
231384 	81600 
27656 	35700 
281200 	0 
86995 	0 
443176 	40800 
163135 	66300 
99052 	16320 
132131 	0 
30000 	25500 
1052092 	30600 
500900 	0 
323558 	45900 
144471 	51000 
400900 	61200 
57600 	40800 
63765 	29580 
600900 	61200 
42800 	45644 
100000 	25500 
40000 	44880 
215000 	30600 
492300 	81600 
625267 	54060 
842739 	25500 
242235 	0 
550000 	35700 
105400 	24480 
420566 	81600 
106051 	5480 
80000 	22440 
75400 	34680 
146590 	81600 
98786 	18360 
280423 	37740 
274208 	51026 
938015 	25500 
199686 	45900 
159009 	35700 
197705 	56100 
402296 	26928 
117979 	11538 
77988 	0 
328700 	32640 
89747 	26520 
307900 	0 
55900 	30600 
523000 	96900 
207200 	57120 
48000 	35700 
294800 	66300 
200000 	22440 
172457 	25500 
110887 	40800 
410900 	40102 
54149 	18360 
57053 	72420 
545200 	29580 
413300 	51000 
471500 	71400 
301593 	20400 
204286 	20400 
213165 	0 
137180 	40800 
60000 	5916 
782025 	63067 
295700 	33660 
500900 	0 
73100 	26520 
418861 	40800 
69263 	0 
463998 	10200 
85647 	42840 
56812 	30600 
42824 	0 
67667 	40800 
105374 	24480 
237846 	0 
80000 	35587 
73362 	0 
235176 	36720 
115120 	30600 
193818 	20400 
108263 	46920 
30519 	42840 
200000 	48203 
71000 	10200 
200000 	15300 
93750 	30600 
440600 	30600 
233300 	0 
323900 	112200 
158061 	11537 
152324 	45900 
271243 	30600 
67375 	40800 
465237 	53400 
137412 	43947 
56556 	20400 
256329 	0 
299157 	0 
456000 	30600 
173900 	24480 
60516 	0 
600000 	0 
287750 	54060 
142133 	13223 
299675 	0 
133176 	0 
294900 	0 
500000 	40800 
132047 	35700 
132261 	20400 
371023 	61200 
438067 	70380 
467665 	81600 
104451 	20400 
114471 	25500 
84333 	29580 
157882 	27540 
300000 	25500 
119989 	30600 
322553 	136860 
179789 	61200 
169551 	30219 
396040 	38048 
77368 	25500 
37001 	25500 
100000 	53803 
276018 	28560 
1622463 	71400 
120902 	16320 
357059 	0 
156701 	0 
162529 	0 
144105 	0 
218706 	0 
630000 	0 
81059 	25500 
98941 	0 
64105 	0 
115000 	30600 
412824 	47032 
410875 	45900 
120941 	46925 
392232 	73746 
302713 	30600 
81436 	35700 
159009 	25500 
575000 	40800 
227613 	25296 
174118 	0 
113412 	25500 
211000 	0 
100000 	0 
523692 	25500 
170471 	10966 
224698 	0 
93985 	20400 
261125 	0 
32316 	29751 
282941 	40800 
47895 	20957 
204900 	25500 
15900 	25500 
451100 	26520 
250000 	0 
90000 	36720 
250900 	81600 
161848 	29818 
119294 	36720 
108500 	13260 
318522 	57120 
771700 	0 
600000 	49980 
413200 	35700 
395372 	40800 
321000 	61200 
400000 	0 
56471 	35700 
172760 	28560 
150000 	35700 
30412 	0 
135584 	42840 
180000 	20400 
198760 	40800 
302667 	0 
84684 	25500 
466471 	0 
1484940 	52020 
54824 	20400 
153642 	40800 
188235 	0 
180000 	51000 
409920 	48960 
54323 	0 
471647 	0 
522405 	42840 
377968 	30600 
452700 	38760 
113269 	40800 
241059 	40800 
108656 	12240 
408364 	51000 
219273 	30600 
150900 	30600 
306000 	0 
396090 	30600 
57368 	75467 
75900 	18360 
219358 	18502 
338090 	52020 
195459 	35700 
30737 	0 
184757 	16154 
816800 	0 
254000 	23460 
247508 	36516 
383497 	122400 
136111 	30600 
189673 	44370 
53635 	25500 
152851 	66300 
30417 	8160 
44216 	0 
214000 	20400 
147090 	32640 
917307 	36720 
140900 	23716 
228987 	30600 
450000 	27540 
235733 	51000 
232338 	40800 
140900 	15300 
92522 	25390 
22578 	0 
467436 	31620 
22990 	117300 
114222 	25500 
444342 	61200 
181641 	51000 
83412 	51000 
300000 	66300 
211899 	25500 
95389 	61200 
53814 	45922 
206536 	61200 
200000 	30600 
66268 	81600 
948766 	191419 
108118 	0 
950900 	0 
64105 	29580 
301600 	30600 
572457 	35700 
260900 	81600 
64363 	43860 
84941 	0 
1589853 	71400 
217189 	61200 
370958 	28560 
229600 	18360 
107758 	17340 
232375 	18360 
44000 	0 
197965 	25500 
100000 	20400 
122118 	0 
100000 	0 
526694 	15300 
62118 	17340 
91000 	47940 
89889 	22440 
67938 	25500 
43053 	0 
231550 	23460 
34333 	20400 
59444 	25500 
122074 	49980 
328852 	0 
129814 	30600 
210000 	0 
171142 	25500 
131750 	35216 
400000 	0 
217189 	24013 
213700 	20400 
623418 	102000 
36254 	20400 
106322 	73719 
355570 	28560 
60800 	27540 
392434 	30600 
65838 	28363 
247129 	25500 
210000 	76500 
367807 	22950 
31595 	17748 
171600 	20400 
535696 	0 
165876 	0 
53598 	20400 
83402 	0 
216444 	24480 
83135 	18360 
381231 	32640 
352118 	0 
251800 	51000 
117199 	0 
370700 	0 
142437 	37246 
500000 	66300 
112614 	35700 
386029 	12924 
178242 	26520 
126125 	35700 
126592 	22440 
239882 	27540 
100000 	18838 
200000 	18360 
514300 	40800 
73762 	0 
298545 	71400 
374916 	38760 
379056 	40800 
38251 	22416 
591013 	59160 
337579 	15300 
453900 	51000 
129213 	122400 
1000000 	81600 
44482 	40443 
209589 	0 
2008437 	23460 
130900 	30600 
450000 	112200 
200000 	51000 
633636 	81600 
46263 	18360 
100900 	48960 
38491 	31620 
220790 	0 
263733 	38760 
344177 	25500 
218000 	51000 
2260169 	25500 
1691093 	61200 
78139 	51000 
106084 	13260 
82238 	20400 
562283 	40800 
40871 	40800 
870900 	0 
73395 	15300 
236353 	0 
206044 	51000 
305317 	23460 
196113 	32640 
371988 	56100 
25529 	10200 
192375 	35700 
164918 	44880 
283671 	36720 
53243 	15300 
51653 	193800 
57309 	40800 
67515 	30600 
296760 	35700 
378533 	35700 
143000 	13936 
62804 	17340 
450000 	25500 
220413 	40800 
440072 	43895 
88068 	2040 
192278 	14280 
212051 	18360 
182000 	24480 
174074 	35445 
279567 	17340 
232753 	35700 
171700 	0 
514000 	26547 
180900 	37035 
417595 	25500 
1081093 	7140 
287602 	88740 
267975 	22440 
50000 	20400 
94995 	45900 
134719 	15300 
164918 	20931 
330000 	66300 
159009 	20400 
98435 	36914 
203900 	86700 
306667 	56100 
87459 	37740 
175000 	40800 
2565197 	10710 
32787 	0 
243435 	0 
307631 	86700 
85200 	40800 
353765 	25500 
560946 	30600 
514000 	81600 
74900 	69360 
177529 	30600 
150900 	15300 
544000 	122400 
100941 	0 
118094 	40800 
238567 	71400 
65104 	0 
295176 	0 
116316 	0 
354000 	0 
124396 	0 
1760236 	76500 
84947 	0 
50000 	15300 
293212 	20400 
470379 	10200 
55937 	11424 
155827 	0 
32526 	0 
250900 	29018 
106138 	18360 
327869 	25500 
100000 	30600 
184588 	20400 
708900 	102000 
37518 	61200 
242800 	15300 
154348 	30600 
40900 	37740 
100000 	20400 
335000 	0 
90000 	45900 
161646 	28560 
238588 	0 
350000 	51000 
303699 	0 
37010 	0 
136400 	58140 
220059 	36720 
1255289 	12240 
64173 	15300 
108801 	0 
142929 	34286 
144004 	66300 
355125 	51000 
1500000 	102000 
841390 	12240 
81542 	20400 
378800 	26475 
239200 	22440 
124288 	0 
248648 	20400 
339781 	28910 
205794 	34680 
85000 	20400 
109765 	24990 
600000 	0 
229600 	22440 
71757 	39780 
57053 	0 
220769 	29580 
106329 	35700 
306995 	36312 
471454 	18360 
135900 	76500 
61732 	32640 
287848 	33660 
194938 	20400 
778742 	25500 
284382 	32640 
100900 	45084 
134533 	0 
330659 	0 
1930930 	25558 
398000 	14280 
95135 	18870 
153240 	40800 
165824 	37740 
46654 	20400 
187046 	21420 
496412 	30600 
242235 	0 
327625 	0 
118706 	39446 
132235 	8160 
337848 	16320 
31692 	30600 
286743 	0 
221012 	19380 
174632 	71400 
127397 	20400 
91053 	28524 
143100 	0 
75696 	30600 
85248 	30600 
195125 	26520 
239027 	25500 
469933 	32824 
117556 	0 
9351 	17340 
138352 	0 
219563 	22901 
212368 	51000 
328852 	35700 
23222 	40800 
238481 	0 
265968 	83640 
330471 	30600 
194000 	35700 
194875 	30600 
277000 	0 
84737 	0 
38842 	17340 
410752 	20400 
249900 	18401 
500900 	51000 
72000 	30600 
695231 	26520 
547900 	0 
15000 	33660 
118737 	22753 
130703 	27540 
295728 	40800 
258693 	35700 
159009 	0 
220000 	45900 
135335 	30600 
43500 	21420 
215863 	51000 
66544 	30600 
556989 	26520 
15000 	45900 
55579 	30600 
900000 	131609 
200000 	23460 
55934 	0 
219600 	0 
135400 	0 
579820 	30600 
105790 	0 
47215 	22491 
183300 	30600 
130000 	0 
261847 	0 
48051 	30600 
127854 	66504 
240900 	20400 
305900 	20400 
299000 	25500 
1088463 	16320 
116889 	20400 
3251600 	377400 
207988 	20400 
100000 	20400 
130000 	10125 
359000 	51000 
26619 	0 
273412 	58140 
108211 	40800 
79889 	14280 
400900 	40800 
530471 	0 
42235 	0 
377791 	18870 
186812 	0 
220000 	34680 
160000 	0 
40900 	41412 
51760 	30600 
159765 	26520 
50000 	71400 
55000 	17340 
321938 	30600 
179765 	35700 
546253 	27030 
566386 	30600 
329000 	30600 
205784 	0 
80947 	35700 
280941 	22440 
336800 	61200 
157833 	23460 
595050 	45900 
52692 	11220 
27895 	25500 
600000 	173400 
63846 	40800 
70000 	76500 
252315 	19380 
47000 	12240 
355030 	16618 
111684 	23460 
354000 	61200 
191647 	0 
118706 	0 
515314 	147900 
584070 	61200 
250000 	28560 
184000 	30600 
43900 	56705 
327100 	40800 
253205 	18360 
140706 	58140 
425333 	35700 
33789 	0 
226183 	0 
840000 	210220 
1000000 	0 
84126 	25500 
65203 	24056 
183096 	22440 
204588 	19971 
50000 	20400 
78500 	32640 
148000 	20400 
86813 	0 
44557 	36720 
264000 	25500 
593995 	58313 
36821 	30600 
356513 	21420 
488941 	30600 
450900 	36720 
143412 	0 
240667 	20400 
36737 	40800 
79895 	25500 
88706 	25500 
151684 	66300 
90735 	20400 
94706 	25500 
600000 	0 
439000 	51000 
265400 	0 
40737 	10200 
65556 	17340 
49389 	12240 
137856 	38760 
468101 	28560 
343886 	45900 
80000 	0 
47656 	38760 
105701 	51000 
80528 	10200 
106322 	12240 
283900 	16320 
98734 	35292 
317900 	45900 
124556 	25500 
380886 	30600 
266184 	17487 
157176 	0 
300000 	15300 
384000 	0 
56748 	15300 
51400 	8325 
403870 	51000 
380625 	18360 
83724 	34680 
320127 	26520 
182937 	40800 
1000000 	0 
239889 	32126 
53214 	0 
531800 	35700 
28222 	30600 
211647 	20400 
330659 	35700 
221200 	45900 
452950 	25500 
217900 	35700 
92000 	20400 
89173 	30600 
424933 	30600 
267867 	35700 
328852 	29580 
686743 	0 
175250 	0 
263059 	25500 
53900 	35700 
329090 	0 
75025 	22440 
130703 	25500 
410533 	40800 
600000 	56100 
20421 	25500 
230200 	25500 
195294 	61200 
217750 	2040 
610900 	40800 
559520 	56100 
470600 	29580 
140000 	0 
371900 	53295 
81000 	25500 
57522 	0 
236584 	15300 
150000 	37740 
323412 	45900 
219800 	61200 
172000 	40800 
58596 	24480 
350037 	30600 
65220 	17340 
69059 	0 
24921 	10302 
245647 	32977 
117294 	25500 
91667 	41302 
89156 	39780 
66268 	58935 
25311 	36720 
277089 	20400 
606876 	81600 
105544 	0 
110000 	40800 
515886 	25500 
300000 	32526 
600000 	127500 
93579 	30600 
364727 	56100 
364727 	41687 
153111 	25500 
327869 	40800 
375000 	36834 
38030 	30600 
382375 	59160 
51222 	20400 
165175 	30600 
228970 	61200 
531900 	0 
66919 	47940 
138800 	25860 
540253 	61200 
198041 	12240 
108000 	24990 
106889 	27540 
171600 	25500 
238626 	20139 
432278 	0 
110000 	0 
168900 	45900 
20000 	20400 
64787 	20400 
129889 	30600 
31692 	30600 
222471 	21420 
574352 	30600 
147375 	25500 
163135 	20400 
152235 	28560 
581000 	40800 
805734 	30600 
121250 	102000 
185412 	26520 
100921 	12954 
100921 	12954 
226270 	36312 
297473 	81600 
319882 	37087 
729510 	30600 
72023 	20400 
82211 	39567 
439723 	20400 
27689 	25500 
152800 	20400 
563625 	81600 
148353 	26520 
500900 	71400 
1000000 	0 
131855 	30600 
121059 	25500 
424615 	32640 
92111 	51000 
410700 	0 
203956 	61200 
1920088 	30600 
104932 	28560 
54428 	40800 
378615 	0 
155000 	20863 
228300 	0 
58920 	29784 
29633 	35700 
600000 	51000 
47747 	0 
59882 	0 
228001 	20400 
64556 	30600 
65882 	56428 
140125 	19380 
153000 	0 
76923 	49531 
48778 	42840 
2602980 	25500 
349700 	71400 
147375 	30600 
599873 	0 
70400 	36720 
592080 	25500 
713647 	408000 
495900 	30600 
93975 	30600 
338090 	30600 
453651 	54672 
503900 	76500 
84737 	18360 
204500 	0 
180000 	25500 
111915 	25500 
32561 	10200 
23632 	25500 
65789 	0 
67941 	0 
274900 	16830 
66268 	29580 
250000 	25500 
392900 	18360 
300000 	122400 
54149 	30600 
358325 	30600 
274208 	102000 
416000 	48071 
423657 	51102 
635316 	35700 
38842 	15300 
285939 	91800 
253500 	20400 
474138 	51000 
118824 	15023 
139538 	0 
122235 	0 
267882 	30600 
123412 	28560 
64000 	30600 
158667 	13260 
29239 	16320 
63300 	21420 
208900 	0 
157525 	45900 
579620 	81600 
58363 	89760 
48118 	27540 
75492 	28560 
116860 	20400 
377000 	81600 
267250 	20400 
350000 	102000 
70900 	23460 
530471 	32640 
226623 	38760 
527900 	45900 
47263 	25500 
441949 	35700 
71647 	22440 
141067 	51000 
80000 	61200 
398392 	35700 
160000 	13260 
276018 	25500 
525574 	23460 
252850 	24650 
32526 	30600 
83182 	24480 
21261 	9180 
74710 	20400 
175194 	16320 
118706 	0 
414900 	57681 
822000 	82176 
64574 	25500 
73762 	26622 
101765 	30498 
66118 	0 
70000 	34680 
564918 	48450 
151900 	42090 
158588 	25500 
218579 	0 
155279 	46920 
317822 	16320 
158765 	0 
73625 	20399 
211697 	42840 
55934 	0 
110273 	20400 
391000 	10629 
265100 	71400 
352933 	20400 
163135 	22440 
210748 	40800 
143176 	14280 
162235 	18360 
70125 	17340 
54605 	18360 
127722 	0 
50900 	81600 
870900 	36334 
32105 	12240 
177584 	28120 
154144 	13719 
38041 	26520 
200900 	20692 
50105 	10200 
200900 	20400 
